video_id,clip_id,text,label,mode
0SfejBuLgFo,22_830612244900003,"""Do you know what happened to me",0.0,train
0SfejBuLgFo,25_4247165533,"You know I lost my mummy when I was very young,"" said the Prince",-0.6666667,train
0SfejBuLgFo,31_3412698413,"""I was 15 and my brother was 12",0.0,train
0SfejBuLgFo,34_6238095238,So we lost our mummy when we were young as well,-0.33333334,train
0SfejBuLgFo,39_2682539683,Do you speak about your daddy,-0.33333334,train
0SfejBuLgFo,41_56303854875,"It's very important to talk about it, very, very important",1.6666666,train
0Svu5BldR5A,0_0,"Hi, I'm Carmen Lynne with Expert Village and I'm going to be talking to you today about handwriting analysis, or the posh word for that is graphology.",1.6666666,train
0Svu5BldR5A,76_956,"They can also use handwriting in forensics, in police work.",0.0,train
0W4WsjhDgUI,17_352,"Current history is dictating that the American dollar, at which money market funds are based on is becoming worth less and less as inflation becomes worth more and more.",0.0,train
0WIwQgH4lKg,21_0136054422,"Honestly, I don't care I would wear this as opposed to a purse where like my shoulders fawn over",1.6666666,train
0WIwQgH4lKg,26_57210884355,I'm gonna put the water bottle oh This has more food,2.0,train
0WIwQgH4lKg,34_6526077098,You know that was you a little part That's pretty good,1.6666666,train
0WIwQgH4lKg,41_3274376417,Let's just take away two water bottle,0.0,train
0WIwQgH4lKg,43_5634920635,I just want to use my essential work ice okay,0.33333334,train
0WIwQgH4lKg,45_6188208617,I don't have to drink and stay hydrated picture my phone fit,0.6666667,train
0Xs8wJrAmxs,29_764,"I have family on my opposite side, on my mother's side, that sees the daily grind of poverty, and I'm very lucky to have grown up here in the United States.",0.33333334,train
0Xs8wJrAmxs,43_802,"My partner is a physician at a military base, where he sees every day, the firsthand accounts of the ultimate prices that people pay for this country.",-1.6666666,train
0Xs8wJrAmxs,56_6485,And that is why personally I cannot be part of a network funded by the Russian government that whitewashes the actions of Putin.,-0.6666667,train
0Xs8wJrAmxs,64_815,I'm proud to be an American and believe in disseminating the truth.,-0.33333334,train
0YdYFtVdlWE,0_63,FEMALE NARRATOR: A Title: Explanations,0.0,train
0YdYFtVdlWE,46_41,"Until I stopped and I said, ""I don't know what's going on man",-0.6666667,train
0YdYFtVdlWE,51_9,""" And he didn't really have a communication system to communicate with us, other than his behavior at that moment in time",0.0,train
0YdYFtVdlWE,58_38,"And I finally just looked said, ""Look Jake, here's what we're doing",-0.33333334,train
0YdYFtVdlWE,61_59,""" And I went through and explain the best I could with what I had right there - that we're going to drive, then we're gonna stay in hotel, and we're gonna sleep and then we're going to get up and we're gonna drive some more and they were going to go see new things",0.33333334,train
0YdYFtVdlWE,76_71,And he hopped right in that seat for me and let me buckle him in,2.0,train
0YdYFtVdlWE,81_96,"And that to me was like, oh my gosh, I really need to take time to explain everything we're doing, why we're doing it before we leave the house",0.0,train
0YdYFtVdlWE,92_124346,My other two children just got it,0.33333334,train
0YdYFtVdlWE,94_38,"If I said, ""Hey, we're gonna go do this",0.0,train
0YdYFtVdlWE,96_57,""" They just got it",0.33333334,train
0YdYFtVdlWE,97_26,But Jake didn't hear and process and see that we had bags packs in the living room for days before we got on that trip and went to you know the Gulf of Mexico,0.6666667,train
0YdYFtVdlWE,5_07,DEE: When he was about eight,0.0,train
0YdYFtVdlWE,107_49,The other two started asking questions,0.33333334,train
0YdYFtVdlWE,109_5,"""Hey, what's up with all the suit cases?"" When we would sit down at dinner we talk about, ok, first we are going to pray, then we are going to eat, then this is what we are going to do after dinner to to help him have the vision of, that there is a structure to our day, that there are things that we've gotta take care of that involve all of us",0.6666667,train
0YdYFtVdlWE,128_048,It's not just about what you're doing Jake,0.6666667,train
0YdYFtVdlWE,130_453,"NARRATOR: A photo showed a young Jake, his mom and his brother posing a large stone sign for Pike's Peak Summit",0.33333334,train
0YdYFtVdlWE,9_51,"We had always, our vacations consisted of going to grandpa and grandma's But when he was eight we were taking him to the Gulf of Mexico and to a whole brand new place that he never been before",1.0,train
0YdYFtVdlWE,22_26,"And the first afternoon he got in the car, he was hunky dory - travel, travel, travel",0.33333334,train
0YdYFtVdlWE,28_44,Three hours into the ride he starts getting fussy,-0.6666667,train
0YdYFtVdlWE,32_58,Then we get out,0.0,train
0YdYFtVdlWE,34_77,We eat some dinner and he absolutely refuses to get back in the car,-0.6666667,train
0YdYFtVdlWE,38_91,"And there is no way I'm going to physically makes this little boy, who is about the size of a five-year-old, get back in that car",0.0,train
0bsTzavb-AE,18_32,The RDA was recently increase by the US government from 400 IU to 600 IU and a lot of health experts still think that that’s pretty low,0.6666667,train
0bsTzavb-AE,28_8965,It’s the amount that you need to prevent a severe deficiency but it might not be enough for optimum health levels,0.0,train
0bsTzavb-AE,37_8365,And vitamin D is really really closely related with the hormone system with your body,0.33333334,train
0bsTzavb-AE,43_524,Some people actually call vitamin D a hormone itself because it acts really closely in that system,0.33333334,train
0cBmQ_ItVUc,1_598,"Today I want to talk about how to respond to people who are telling you that something that you want, something you want to do or achieve is impossible.",-0.6666667,train
0cBmQ_ItVUc,154_361,"So, I want to share this with you in case you find it useful, so, you have some goal, some sort of idealistic goal, something that you want to bring into being in the world, and you're talking about it with others, and if you feel like you're getting shot down, try that.",1.6666666,train
0cBmQ_ItVUc,170_44,"Try saying: ""Hey, I don't agree that it's not possible."" ""I think it's possible, and furthermore I think that"" ""believing it's not possible is one of the things that's holding us back."" Because people might not necessarily be thinking about it in that way, but I think that it's something that, if you actually think about it, it's pretty easy to realize how that can be true.",-0.6666667,train
0cBmQ_ItVUc,194_6,"And I think realizing that is really empowering, because it's often the first step in like building a consensus.",1.0,train
0cBmQ_ItVUc,201_0805,"Like when people start talking about things they want to see happen in the world in a way that is positive, and where they're like feeling solidarity and support from other people, then people start moving towards the goal, and that's a really awesome thing, and I think that being able to experience that is really valuable for actually achieving goals.",1.3333334,train
0cBmQ_ItVUc,222_7665,"If you like this video, if you have anything to add, please comment, please share it, and if you like what I have to say overall, please subscribe to my channel.",2.0,train
0cBmQ_ItVUc,19_846,"I shared a story, which you can watch in the previous video if you haven't.",0.6666667,train
0cBmQ_ItVUc,36_179,"And, you're like: ""Hey,"" like, ""I really want to see this happen!"" And the other person says: ""Oh, that's never going to happen."" This is the kind of thing that I actually have happen a lot, because I'm pretty idealistic, and I'm pretty talkative and open about the goals that I have for what I want to bring into being in the world.",-0.33333334,train
0cBmQ_ItVUc,56_6985,"And I frequently hear people respond to me by saying: ""Oh, that's never going to happen,"" or like, sometimes they'll be sort of sarcastic, or joke about it like: ""Pffsh, good luck with that."" You know, sort of, blowing me off.",-1.3333334,train
0cBmQ_ItVUc,70_102,"And for years, I kind of, would just get frustrated when people would react in this way.",-2.0,train
0cBmQ_ItVUc,76_388,"It was like, I think it may have even been last year, it was very recently.",0.33333334,train
0hCOCt6fWas,68_705,"Concrete countertops, especially after they have been sealed, look like granite.",0.0,train
0hCOCt6fWas,73_79,"Concrete is much cheaper than granite, and it is more easily customized to fit odd shapes or nooks than paying a stone mason to work with granite.",0.33333334,train
0hCOCt6fWas,86_395,But I want to get a material with a known life span before I put it in my kitchen.,0.0,train
0hCOCt6fWas,9_041,"If you are willing to have a mosaic countertop, with fitted seams or pieces held together with grout and glue, you could have a granite countertop.",0.0,train
0hCOCt6fWas,97_061,"The fact that everyone wants to imitate it, giving you a lot of affordable alternatives.",0.0,train
0hCOCt6fWas,43_812,"It takes some hunting, but you could get a new or hardly used granite countertop for half the price of a new one.",0.6666667,train
0hCihQ5Kep0,19_647,I'm actually a speech pathologist i graduated from baylor university with my bachelor's degree from the older clinic setting and been practicing for about 15 years,0.6666667,train
0hCihQ5Kep0,43_961,the other center was great however this Center allows more space and more equipment to provide for specialized services,1.6666666,train
0hCihQ5Kep0,52_751,I absolutely love speech-language pathology,1.6666666,train
0jtdrsmVzYQ,29_744,"Maybe stick to a more bland diet, don't eat too much at a meal.",-0.33333334,train
0jtdrsmVzYQ,35_1275,"If you're eating too large of amounts, it will slow the process of digestion and maybe causing your stomach pain.",0.0,train
